sales_date,region_name,province,city,product_id,product_name,product_category,brand,outlet_id,outlet_name,outlet_type,channel_id,channel_name,customer_segment,sales_amount,sales_qty,transaction_count,avg_selling_price
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,40.356,178,46,226719.1
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,39.02,181,50,215580.11
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,26.355,138,42,190978.26
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,16.056,73,23,219945.21
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,38.079,200,50,190395.0
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,31.212,163,48,191484.66
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,21.768,85,27,256094.12
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,15.307,62,21,246887.1
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,31.221,156,41,200134.62
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.443,103,40,256728.16
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,19.068,102,33,186941.18
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O007,Semarang Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,13.182,66,18,199727.27
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P001,Tempra,Fever & Pain,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,45.106,172,63,262244.19
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P001,Tempra,Fever & Pain,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,38.612,188,56,205382.98
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P001,Tempra,Fever & Pain,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,26.777,131,35,204404.58
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P001,Tempra,Fever & Pain,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,17.921,85,23,210835.29
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,49.644,213,60,233070.42
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,52.064,230,64,226365.22
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,29.681,145,42,204696.55
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,20.192,101,26,199920.79
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,42.604,164,49,259780.49
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,37.746,147,42,256775.51
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,22.441,100,30,224410.0
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P003,Hemaviton C1000,Vitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,16.596,72,18,230500.0
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,38.97,164,44,237621.95
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,31.237,142,45,219978.87
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,22.055,93,24,237150.54
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P004,Vidoran Smart,Multivitamin,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,15.204,59,15,257694.92
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,32.441,157,52,206630.57
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,27.789,120,37,231575.0
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,18.369,77,26,238558.44
2024-01-01,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,13.044,67,20,194686.57
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,40.087,200,56,200435.0
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,35.958,164,44,219256.1
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,21.824,90,25,242488.89
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,15.449,73,22,211630.14
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,50.48,236,77,213898.31
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,39.56,169,59,234082.84
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,28.354,122,33,232409.84
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,20.024,98,35,204326.53
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,38.588,198,67,194888.89
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,29.761,127,35,234338.58
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,19.262,74,28,260297.3
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,13.496,71,20,190084.51
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,26.936,114,35,236280.7
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,25.127,134,46,187514.93
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,18.926,75,28,252346.67
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,11.919,56,15,212839.29
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,25.437,119,38,213756.3
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,23.74,113,30,210088.5
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,15.46,81,27,190864.2
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.904,48,14,227166.67
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,42.108,223,79,188825.11
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,32.919,159,58,207037.74
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,22.208,87,34,255264.37
2024-01-01,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,15.912,75,25,212160.0
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,43.471,183,49,237546.45
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,40.646,206,73,197310.68
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,25.06,104,38,240961.54
2024-01-01,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,17.507,70,27,250100.0
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,37.487,197,62,190289.34
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,30.421,130,41,234007.69
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,19.868,92,29,215956.52
2024-01-01,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,14.358,74,20,194027.03
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,31.853,150,38,212353.33
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,28.547,139,47,205374.1
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,16.026,80,24,200325.0
2024-01-01,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.301,64,23,192203.12
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,26.742,105,34,254685.71
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,22.516,109,28,206568.81
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,15.3,75,25,204000.0
2024-01-01,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,11.668,59,17,197762.71
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,32.365,167,44,193802.4
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,24.026,124,38,193758.06
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,16.53,76,22,217500.0
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,12.273,55,21,223145.45
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,38.077,171,48,222672.51
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,28.192,151,44,186701.99
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,19.66,79,23,248860.76
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,14.177,55,13,257763.64
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,25.031,132,44,189628.79
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,24.345,108,33,225416.67
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,15.813,71,26,222718.31
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.091,48,13,210229.17
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,21.78,110,35,198000.0
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,21.548,99,26,217656.57
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,12.896,55,16,234472.73
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.03,45,16,222888.89
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,19.959,105,27,190085.71
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,19.503,81,26,240777.78
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,12.96,57,19,227368.42
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,8.14,42,13,193809.52
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,27.85,128,37,217578.12
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,28.662,149,47,192362.42
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,18.243,82,22,222475.61
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.056,58,21,207862.07
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,34.358,134,44,256402.99
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,31.565,146,37,216198.63
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,21.267,111,34,191594.59
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,14.146,67,23,211134.33
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,28.219,126,47,223960.32
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,24.01,124,39,193629.03
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,16.518,86,33,192069.77
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,11.394,48,15,237375.0
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,20.88,108,31,193333.33
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,18.798,98,36,191816.33
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,13.377,56,19,238875.0
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.225,41,10,200609.76
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,20.223,88,26,229806.82
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,18.287,81,28,225765.43
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,12.935,53,17,244056.6
2024-01-01,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.157,34,10,239911.76
2024-01-01,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,27.364,121,48,226148.76
2024-01-01,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,23.951,120,30,199591.67
2024-01-01,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,16.425,81,21,202777.78
2024-01-01,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,11.095,55,19,201727.27
2024-01-01,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,27.519,115,31,239295.65
2024-01-01,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.875,131,48,205152.67
2024-01-01,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,15.949,76,29,209855.26
2024-01-01,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,12.412,47,15,264085.11
2024-01-01,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,21.033,84,25,250392.86
2024-01-01,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,21.402,99,25,216181.82
2024-01-01,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,14.178,59,15,240305.08
2024-01-01,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,8.964,45,12,199200.0
