sales_month,region_name,product_name,channel_name,sales_amount
2023-04-01,Sulawesi,Vidoran Smart,Modern Trade,1121.018
2023-04-01,Sulawesi,Vidoran Smart,E-commerce,732.402
2023-04-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,515.912
2023-04-01,Sulawesi,Marina Skin Care,General Trade,1126.44
2023-04-01,Sulawesi,Marina Skin Care,Modern Trade,1006.907
2023-04-01,Sulawesi,Marina Skin Care,E-commerce,673.832
2023-04-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,455.729
2023-05-01,Jawa Barat,Tempra,General Trade,7826.154
2023-05-01,Jawa Barat,Tempra,Modern Trade,6610.838
2023-05-01,Jawa Barat,Tempra,E-commerce,4480.641
2023-05-01,Jawa Barat,Tempra,Hospitals & Institutions,3064.704
2023-05-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,8952.427
2023-05-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,7577.389
2023-05-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,5161.278
2023-05-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3559.363
2023-05-01,Jawa Barat,Hemaviton C1000,General Trade,6570.165
2023-05-01,Jawa Barat,Hemaviton C1000,Modern Trade,5757.14
2023-05-01,Jawa Barat,Hemaviton C1000,E-commerce,3939.373
2023-05-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2753.263
2023-05-01,Jawa Barat,Vidoran Smart,General Trade,5777.163
2023-05-01,Jawa Barat,Vidoran Smart,Modern Trade,4989.397
2023-05-01,Jawa Barat,Vidoran Smart,E-commerce,3450.704
2023-05-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2264.964
2023-05-01,Jawa Barat,Marina Skin Care,General Trade,5082.382
2023-05-01,Jawa Barat,Marina Skin Care,Modern Trade,4354.125
2023-05-01,Jawa Barat,Marina Skin Care,E-commerce,3054.23
2023-05-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,2049.158
2023-05-01,Jawa Timur,Tempra,General Trade,4456.955
2023-05-01,Jawa Timur,Tempra,Modern Trade,4034.204
2023-05-01,Jawa Timur,Tempra,E-commerce,2702.12
2023-05-01,Jawa Timur,Tempra,Hospitals & Institutions,1848.531
2023-05-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,5074.873
2023-05-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,4534.384
2023-05-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,3132.928
2023-05-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,2057.664
2023-05-01,Jawa Timur,Hemaviton C1000,General Trade,4094.46
2023-05-01,Jawa Timur,Hemaviton C1000,Modern Trade,3394.264
2023-05-01,Jawa Timur,Hemaviton C1000,E-commerce,2364.49
2023-05-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1626.332
2023-05-01,Jawa Timur,Vidoran Smart,General Trade,3421.68
2023-05-01,Jawa Timur,Vidoran Smart,Modern Trade,2879.665
2023-05-01,Jawa Timur,Vidoran Smart,E-commerce,2045.943
2023-05-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1375.504
2023-05-01,Jawa Timur,Marina Skin Care,General Trade,3036.363
2023-05-01,Jawa Timur,Marina Skin Care,Modern Trade,2678.472
2023-05-01,Jawa Timur,Marina Skin Care,E-commerce,1778.377
2023-05-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1210.951
2023-05-01,Jawa Tengah,Tempra,General Trade,3248.898
2023-05-01,Jawa Tengah,Tempra,Modern Trade,2846.472
2023-05-01,Jawa Tengah,Tempra,E-commerce,1963.044
2023-05-01,Jawa Tengah,Tempra,Hospitals & Institutions,1322.721
2023-05-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3789.397
2023-05-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3310.07
2023-05-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2274.421
2023-05-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1521.606
2023-05-01,Jawa Tengah,Hemaviton C1000,General Trade,2910.539
2023-05-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2548.755
2023-05-01,Jawa Tengah,Hemaviton C1000,E-commerce,1687.466
2023-05-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1125.842
2023-05-01,Jawa Tengah,Vidoran Smart,General Trade,2388.825
2023-05-01,Jawa Tengah,Vidoran Smart,Modern Trade,2105.136
2023-05-01,Jawa Tengah,Vidoran Smart,E-commerce,1475.631
2023-05-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,978.527
2023-05-01,Jawa Tengah,Marina Skin Care,General Trade,2264.857
2023-05-01,Jawa Tengah,Marina Skin Care,Modern Trade,1880.106
2023-05-01,Jawa Tengah,Marina Skin Care,E-commerce,1309.444
2023-05-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,862.949
2023-05-01,Sumatera,Tempra,General Trade,2704.974
2023-05-01,Sumatera,Tempra,Modern Trade,2364.767
2023-05-01,Sumatera,Tempra,E-commerce,1652.069
2023-05-01,Sumatera,Tempra,Hospitals & Institutions,1135.702
2023-05-01,Sumatera,Bodrex Flu & Batuk,General Trade,3163.87
2023-05-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2740.87
2023-05-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1862.616
2023-05-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1297.211
2023-05-01,Sumatera,Hemaviton C1000,General Trade,2466.518
2023-05-01,Sumatera,Hemaviton C1000,Modern Trade,2076.093
2023-05-01,Sumatera,Hemaviton C1000,E-commerce,1426.089
2023-05-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,991.522
2023-05-01,Sumatera,Vidoran Smart,General Trade,2054.161
2023-05-01,Sumatera,Vidoran Smart,Modern Trade,1820.427
2023-05-01,Sumatera,Vidoran Smart,E-commerce,1206.229
2023-05-01,Sumatera,Vidoran Smart,Hospitals & Institutions,836.011
2023-05-01,Sumatera,Marina Skin Care,General Trade,1795.049
2023-05-01,Sumatera,Marina Skin Care,Modern Trade,1590.454
2023-05-01,Sumatera,Marina Skin Care,E-commerce,1101.383
2023-05-01,Sumatera,Marina Skin Care,Hospitals & Institutions,747.816
2023-05-01,Kalimantan,Tempra,General Trade,2170.826
2023-05-01,Kalimantan,Tempra,Modern Trade,1793.004
2023-05-01,Kalimantan,Tempra,E-commerce,1275.713
2023-05-01,Kalimantan,Tempra,Hospitals & Institutions,829.317
2023-05-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2438.183
2023-05-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,2108.159
2023-05-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1423.303
2023-05-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,992.208
2023-05-01,Kalimantan,Hemaviton C1000,General Trade,1800.084
2023-05-01,Kalimantan,Hemaviton C1000,Modern Trade,1586.291
2023-05-01,Kalimantan,Hemaviton C1000,E-commerce,1123.566
2023-05-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,730.406
2023-05-01,Kalimantan,Vidoran Smart,General Trade,1563.089
2023-05-01,Kalimantan,Vidoran Smart,Modern Trade,1362.325
2023-05-01,Kalimantan,Vidoran Smart,E-commerce,932.077
2023-05-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,635.621
2023-05-01,Kalimantan,Marina Skin Care,General Trade,1435.754
2023-05-01,Kalimantan,Marina Skin Care,Modern Trade,1240.783
2023-05-01,Kalimantan,Marina Skin Care,E-commerce,841.23
2023-05-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,568.702
2023-05-01,Sulawesi,Tempra,General Trade,1750.187
2023-05-01,Sulawesi,Tempra,Modern Trade,1495.937
2023-05-01,Sulawesi,Tempra,E-commerce,1021.988
2023-05-01,Sulawesi,Tempra,Hospitals & Institutions,692.812
2023-05-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1990.686
2023-05-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1756.744
2023-05-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1176.329
2023-05-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,789.759
2023-05-01,Sulawesi,Hemaviton C1000,General Trade,1553.373
2023-05-01,Sulawesi,Hemaviton C1000,Modern Trade,1375.909
2023-05-01,Sulawesi,Hemaviton C1000,E-commerce,927.326
2023-05-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,636.033
2023-05-01,Sulawesi,Vidoran Smart,General Trade,1294.017
2023-05-01,Sulawesi,Vidoran Smart,Modern Trade,1134.685
2023-05-01,Sulawesi,Vidoran Smart,E-commerce,793.531
2023-05-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,521.827
2023-05-01,Sulawesi,Marina Skin Care,General Trade,1171.318
2023-05-01,Sulawesi,Marina Skin Care,Modern Trade,999.694
2023-05-01,Sulawesi,Marina Skin Care,E-commerce,698.146
2023-05-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,458.538
2023-06-01,Jawa Barat,Tempra,General Trade,7368.069
2023-06-01,Jawa Barat,Tempra,Modern Trade,6383.279
2023-06-01,Jawa Barat,Tempra,E-commerce,4232.728
2023-06-01,Jawa Barat,Tempra,Hospitals & Institutions,2913.697
2023-06-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,8149.604
2023-06-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,7394.999
2023-06-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,5038.682
2023-06-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3361.194
2023-06-01,Jawa Barat,Hemaviton C1000,General Trade,6245.968
2023-06-01,Jawa Barat,Hemaviton C1000,Modern Trade,5633.958
2023-06-01,Jawa Barat,Hemaviton C1000,E-commerce,3864.936
2023-06-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2605.576
2023-06-01,Jawa Barat,Vidoran Smart,General Trade,5567.556
2023-06-01,Jawa Barat,Vidoran Smart,Modern Trade,4743.992
2023-06-01,Jawa Barat,Vidoran Smart,E-commerce,3215.817
2023-06-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2224.783
2023-06-01,Jawa Barat,Marina Skin Care,General Trade,4824.167
2023-06-01,Jawa Barat,Marina Skin Care,Modern Trade,4329.06
2023-06-01,Jawa Barat,Marina Skin Care,E-commerce,2862.542
2023-06-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1993.456
2023-06-01,Jawa Timur,Tempra,General Trade,4218.897
2023-06-01,Jawa Timur,Tempra,Modern Trade,3729.014
2023-06-01,Jawa Timur,Tempra,E-commerce,2524.179
2023-06-01,Jawa Timur,Tempra,Hospitals & Institutions,1721.598
2023-06-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4887.752
2023-06-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,4352.672
2023-06-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2839.251
2023-06-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1993.007
2023-06-01,Jawa Timur,Hemaviton C1000,General Trade,3887.189
2023-06-01,Jawa Timur,Hemaviton C1000,Modern Trade,3228.744
2023-06-01,Jawa Timur,Hemaviton C1000,E-commerce,2262.622
2023-06-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1505.342
2023-06-01,Jawa Timur,Vidoran Smart,General Trade,3276.977
2023-06-01,Jawa Timur,Vidoran Smart,Modern Trade,2730.514
2023-06-01,Jawa Timur,Vidoran Smart,E-commerce,1895.287
2023-06-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1301.307
2023-06-01,Jawa Timur,Marina Skin Care,General Trade,2912.756
2023-06-01,Jawa Timur,Marina Skin Care,Modern Trade,2528.505
2023-06-01,Jawa Timur,Marina Skin Care,E-commerce,1742.673
2023-06-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1152.882
2023-06-01,Jawa Tengah,Tempra,General Trade,3108.47
2023-06-01,Jawa Tengah,Tempra,Modern Trade,2753.758
2023-06-01,Jawa Tengah,Tempra,E-commerce,1889.753
2023-06-01,Jawa Tengah,Tempra,Hospitals & Institutions,1223.011
2023-06-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3625.947
2023-06-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3170.506
2023-06-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2165.789
2023-06-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1394.065
2023-06-01,Jawa Tengah,Hemaviton C1000,General Trade,2693.072
2023-06-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2375.113
2023-06-01,Jawa Tengah,Hemaviton C1000,E-commerce,1647.248
2023-06-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1121.269
2023-06-01,Jawa Tengah,Vidoran Smart,General Trade,2350.447
2023-06-01,Jawa Tengah,Vidoran Smart,Modern Trade,1970.64
2023-06-01,Jawa Tengah,Vidoran Smart,E-commerce,1391.353
2023-06-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,919.866
2023-06-01,Jawa Tengah,Marina Skin Care,General Trade,2106.235
2023-06-01,Jawa Tengah,Marina Skin Care,Modern Trade,1807.41
2023-06-01,Jawa Tengah,Marina Skin Care,E-commerce,1213.099
2023-06-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,832.679
2023-06-01,Sumatera,Tempra,General Trade,2702.762
2023-06-01,Sumatera,Tempra,Modern Trade,2221.575
2023-06-01,Sumatera,Tempra,E-commerce,1518.853
2023-06-01,Sumatera,Tempra,Hospitals & Institutions,1058.797
2023-06-01,Sumatera,Bodrex Flu & Batuk,General Trade,2993.038
2023-06-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2585.554
2023-06-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1766.673
2023-06-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1222.792
2023-06-01,Sumatera,Hemaviton C1000,General Trade,2332.308
2023-06-01,Sumatera,Hemaviton C1000,Modern Trade,2036.315
2023-06-01,Sumatera,Hemaviton C1000,E-commerce,1363.627
2023-06-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,938.7
2023-06-01,Sumatera,Vidoran Smart,General Trade,1934.983
2023-06-01,Sumatera,Vidoran Smart,Modern Trade,1710.37
2023-06-01,Sumatera,Vidoran Smart,E-commerce,1183.495
2023-06-01,Sumatera,Vidoran Smart,Hospitals & Institutions,787.106
2023-06-01,Sumatera,Marina Skin Care,General Trade,1759.182
2023-06-01,Sumatera,Marina Skin Care,Modern Trade,1514.219
2023-06-01,Sumatera,Marina Skin Care,E-commerce,1054.423
2023-06-01,Sumatera,Marina Skin Care,Hospitals & Institutions,710.293
2023-06-01,Kalimantan,Tempra,General Trade,2028.474
2023-06-01,Kalimantan,Tempra,Modern Trade,1695.263
2023-06-01,Kalimantan,Tempra,E-commerce,1193.164
2023-06-01,Kalimantan,Tempra,Hospitals & Institutions,796.12
2023-06-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2282.421
2023-06-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,2052.536
2023-06-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1378.573
2023-06-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,927.598
2023-06-01,Kalimantan,Hemaviton C1000,General Trade,1743.377
2023-06-01,Kalimantan,Hemaviton C1000,Modern Trade,1524.894
2023-06-01,Kalimantan,Hemaviton C1000,E-commerce,1068.836
2023-06-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,685.763
2023-06-01,Kalimantan,Vidoran Smart,General Trade,1510.082
2023-06-01,Kalimantan,Vidoran Smart,Modern Trade,1277.927
2023-06-01,Kalimantan,Vidoran Smart,E-commerce,857.655
2023-06-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,597.617
2023-06-01,Kalimantan,Marina Skin Care,General Trade,1336.035
2023-06-01,Kalimantan,Marina Skin Care,Modern Trade,1185.081
2023-06-01,Kalimantan,Marina Skin Care,E-commerce,771.931
2023-06-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,521.068
2023-06-01,Sulawesi,Tempra,General Trade,1674.894
2023-06-01,Sulawesi,Tempra,Modern Trade,1441.869
2023-06-01,Sulawesi,Tempra,E-commerce,978.934
2023-06-01,Sulawesi,Tempra,Hospitals & Institutions,691.992
2023-06-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1941.887
2023-06-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1689.932
2023-06-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1135.058
2023-06-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,765.438
2023-06-01,Sulawesi,Hemaviton C1000,General Trade,1489.816
2023-06-01,Sulawesi,Hemaviton C1000,Modern Trade,1241.841
2023-06-01,Sulawesi,Hemaviton C1000,E-commerce,854.803
2023-06-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,605.631
2023-06-01,Sulawesi,Vidoran Smart,General Trade,1213.166
2023-06-01,Sulawesi,Vidoran Smart,Modern Trade,1068.841
2023-06-01,Sulawesi,Vidoran Smart,E-commerce,716.824
2023-06-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,500.014
2023-06-01,Sulawesi,Marina Skin Care,General Trade,1151.619
2023-06-01,Sulawesi,Marina Skin Care,Modern Trade,962.435
2023-06-01,Sulawesi,Marina Skin Care,E-commerce,679.196
2023-06-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,449.678
2023-07-01,Jawa Barat,Tempra,General Trade,7165.795
2023-07-01,Jawa Barat,Tempra,Modern Trade,6537.634
2023-07-01,Jawa Barat,Tempra,E-commerce,4202.712
2023-07-01,Jawa Barat,Tempra,Hospitals & Institutions,2902.226
2023-07-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,8446.949
2023-07-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,7472.907
2023-07-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4907.555
2023-07-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3377.351
2023-07-01,Jawa Barat,Hemaviton C1000,General Trade,6323.004
2023-07-01,Jawa Barat,Hemaviton C1000,Modern Trade,5557.968
2023-07-01,Jawa Barat,Hemaviton C1000,E-commerce,3689.082
2023-07-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2573.222
2023-07-01,Jawa Barat,Vidoran Smart,General Trade,5318.805
2023-07-01,Jawa Barat,Vidoran Smart,Modern Trade,4651.957
2023-07-01,Jawa Barat,Vidoran Smart,E-commerce,3220.181
2023-07-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2225.699
2023-07-01,Jawa Barat,Marina Skin Care,General Trade,4835.069
2023-07-01,Jawa Barat,Marina Skin Care,Modern Trade,4141.394
2023-07-01,Jawa Barat,Marina Skin Care,E-commerce,2945.452
2023-07-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1943.176
2023-07-01,Jawa Timur,Tempra,General Trade,4394.37
2023-07-01,Jawa Timur,Tempra,Modern Trade,3784.179
2023-07-01,Jawa Timur,Tempra,E-commerce,2588.124
2023-07-01,Jawa Timur,Tempra,Hospitals & Institutions,1763.141
2023-07-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4839.235
2023-07-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,4185.286
2023-07-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2919.062
2023-07-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1937.193
2023-07-01,Jawa Timur,Hemaviton C1000,General Trade,3784.588
2023-07-01,Jawa Timur,Hemaviton C1000,Modern Trade,3234.797
2023-07-01,Jawa Timur,Hemaviton C1000,E-commerce,2259.764
2023-07-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1499.675
2023-07-01,Jawa Timur,Vidoran Smart,General Trade,3200.877
2023-07-01,Jawa Timur,Vidoran Smart,Modern Trade,2750.248
2023-07-01,Jawa Timur,Vidoran Smart,E-commerce,1888.703
2023-07-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1293.546
2023-07-01,Jawa Timur,Marina Skin Care,General Trade,2898.827
2023-07-01,Jawa Timur,Marina Skin Care,Modern Trade,2438.82
2023-07-01,Jawa Timur,Marina Skin Care,E-commerce,1740.017
2023-07-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1175.507
2023-07-01,Jawa Tengah,Tempra,General Trade,3211.922
2023-07-01,Jawa Tengah,Tempra,Modern Trade,2770.497
2023-07-01,Jawa Tengah,Tempra,E-commerce,1813.072
2023-07-01,Jawa Tengah,Tempra,Hospitals & Institutions,1282.772
2023-07-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3553.918
2023-07-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3132.769
2023-07-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2115.662
2023-07-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1415.89
2023-07-01,Jawa Tengah,Hemaviton C1000,General Trade,2731.919
2023-07-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2376.926
2023-07-01,Jawa Tengah,Hemaviton C1000,E-commerce,1642.954
2023-07-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1126.637
2023-07-01,Jawa Tengah,Vidoran Smart,General Trade,2268.267
2023-07-01,Jawa Tengah,Vidoran Smart,Modern Trade,2083.367
2023-07-01,Jawa Tengah,Vidoran Smart,E-commerce,1419.218
2023-07-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,918.05
2023-07-01,Jawa Tengah,Marina Skin Care,General Trade,2040.095
2023-07-01,Jawa Tengah,Marina Skin Care,Modern Trade,1866.956
2023-07-01,Jawa Tengah,Marina Skin Care,E-commerce,1233.508
2023-07-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,820.986
2023-07-01,Sumatera,Tempra,General Trade,2692.909
2023-07-01,Sumatera,Tempra,Modern Trade,2302.709
2023-07-01,Sumatera,Tempra,E-commerce,1533.223
2023-07-01,Sumatera,Tempra,Hospitals & Institutions,1027.651
2023-07-01,Sumatera,Bodrex Flu & Batuk,General Trade,3032.809
2023-07-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2543.263
2023-07-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1742.077
2023-07-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1208.754
2023-07-01,Sumatera,Hemaviton C1000,General Trade,2357.546
2023-07-01,Sumatera,Hemaviton C1000,Modern Trade,2024.255
2023-07-01,Sumatera,Hemaviton C1000,E-commerce,1359.145
2023-07-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,907.21
2023-07-01,Sumatera,Vidoran Smart,General Trade,1990.865
2023-07-01,Sumatera,Vidoran Smart,Modern Trade,1708.261
2023-07-01,Sumatera,Vidoran Smart,E-commerce,1164.693
2023-07-01,Sumatera,Vidoran Smart,Hospitals & Institutions,777.39
2023-07-01,Sumatera,Marina Skin Care,General Trade,1732.138
2023-07-01,Sumatera,Marina Skin Care,Modern Trade,1560.872
2023-07-01,Sumatera,Marina Skin Care,E-commerce,1012.137
2023-07-01,Sumatera,Marina Skin Care,Hospitals & Institutions,717.368
2023-07-01,Kalimantan,Tempra,General Trade,2004.294
2023-07-01,Kalimantan,Tempra,Modern Trade,1743.277
2023-07-01,Kalimantan,Tempra,E-commerce,1207.787
2023-07-01,Kalimantan,Tempra,Hospitals & Institutions,806.159
2023-07-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2232.489
2023-07-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1996.377
2023-07-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1392.133
2023-07-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,900.573
2023-07-01,Kalimantan,Hemaviton C1000,General Trade,1712.789
2023-07-01,Kalimantan,Hemaviton C1000,Modern Trade,1568.8
2023-07-01,Kalimantan,Hemaviton C1000,E-commerce,1072.881
2023-07-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,689.538
2023-07-01,Kalimantan,Vidoran Smart,General Trade,1510.766
2023-07-01,Kalimantan,Vidoran Smart,Modern Trade,1286.109
2023-07-01,Kalimantan,Vidoran Smart,E-commerce,900.002
2023-07-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,611.131
2023-07-01,Kalimantan,Marina Skin Care,General Trade,1379.691
2023-07-01,Kalimantan,Marina Skin Care,Modern Trade,1165.239
2023-07-01,Kalimantan,Marina Skin Care,E-commerce,770.758
2023-07-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,548.256
2023-07-01,Sulawesi,Tempra,General Trade,1640.882
2023-07-01,Sulawesi,Tempra,Modern Trade,1454.022
2023-07-01,Sulawesi,Tempra,E-commerce,1009.963
2023-07-01,Sulawesi,Tempra,Hospitals & Institutions,671.466
2023-07-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1933.156
2023-07-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1702.289
2023-07-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1106.467
2023-07-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,753.106
2023-07-01,Sulawesi,Hemaviton C1000,General Trade,1497.215
2023-07-01,Sulawesi,Hemaviton C1000,Modern Trade,1285.187
2023-07-01,Sulawesi,Hemaviton C1000,E-commerce,881.279
2023-07-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,594.437
2023-07-01,Sulawesi,Vidoran Smart,General Trade,1214.99
2023-07-01,Sulawesi,Vidoran Smart,Modern Trade,1097.097
2023-07-01,Sulawesi,Vidoran Smart,E-commerce,739.321
2023-07-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,505.321
2023-07-01,Sulawesi,Marina Skin Care,General Trade,1123.822
2023-07-01,Sulawesi,Marina Skin Care,Modern Trade,981.684
2023-07-01,Sulawesi,Marina Skin Care,E-commerce,644.076
2023-07-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,456.754
2023-08-01,Jawa Barat,Tempra,General Trade,7182.939
2023-08-01,Jawa Barat,Tempra,Modern Trade,6001.426
2023-08-01,Jawa Barat,Tempra,E-commerce,4085.539
2023-08-01,Jawa Barat,Tempra,Hospitals & Institutions,2809.988
2023-08-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,7884.328
2023-08-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,6888.741
2023-08-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4831.47
2023-08-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3230.104
2023-08-01,Jawa Barat,Hemaviton C1000,General Trade,6066.698
2023-08-01,Jawa Barat,Hemaviton C1000,Modern Trade,5379.288
2023-08-01,Jawa Barat,Hemaviton C1000,E-commerce,3720.593
2023-08-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2464.655
2023-08-01,Jawa Barat,Vidoran Smart,General Trade,5268.597
2023-08-01,Jawa Barat,Vidoran Smart,Modern Trade,4548.716
2023-08-01,Jawa Barat,Vidoran Smart,E-commerce,3129.535
2023-08-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2069.651
2023-08-01,Jawa Barat,Marina Skin Care,General Trade,4668.192
2023-08-01,Jawa Barat,Marina Skin Care,Modern Trade,4151.497
2023-08-01,Jawa Barat,Marina Skin Care,E-commerce,2842.596
2023-08-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1879.539
2023-08-01,Jawa Timur,Tempra,General Trade,4143.869
